timestamp,yield,ghi,seasonal_baseline,seasonal_efficiency,is_healthy_seasonal
2024-01-01,540.68,8607.47,0.06564498066179295,0.06281520585458733,True
2024-01-02,480.4,7742.94,0.06559585849941842,0.0620436164994119,True
2024-01-03,548.92,8677.18,0.06556515517888799,0.06326018360074814,True
2024-01-04,528.69,8447.19,0.06555216611918964,0.06258767707810672,True
2024-01-05,489.4,7646.5,0.06554116739972274,0.06400313868253407,True
2024-01-06,535.94,8602.19,0.06548595295783054,0.06230273917894132,True
2024-01-07,385.69,6003.24,0.06545723527727879,0.06424697329038204,True
2024-01-08,557.48,8776.15,0.06541051311497308,0.06352215948183176,True
2024-01-09,498.45,8045.06,0.06544883944618586,0.061957275637228644,True
2024-01-10,549.58,8617.27,0.06539637811998868,0.06377657888591438,True
2024-01-11,524.54,8508.35,0.06534916692343061,0.06165002614353546,True
2024-01-12,517.39,8372.79,0.06528250152984753,0.06179421673518692,True
2024-01-13,531.05,8563.56,0.0652997307550955,0.0620127610407339,True
2024-01-14,431.61,7138.97,0.06525599181988977,0.060458301399157255,True
2024-01-15,525.75,8478.95,0.06513410788314283,0.06200649843883894,True
2024-01-16,534.9,8457.58,0.06510855194182161,0.06324504171840585,True
2024-01-17,536.04,8441.82,0.0650320205087853,0.06349815560347198,True
2024-01-18,526.57,8482.78,0.06493124806686495,0.06207516874632194,True
2024-01-19,504.71,8357.5,0.06491449780716851,0.06039006879325275,True
2024-01-20,443.73,7051.16,0.06494805765354884,0.06293007107157829,True
2024-01-21,514.1,8230.63,0.0649515127377545,0.06246180425283827,True
2024-01-22,520.91,8153.77,0.06499831424894567,0.06388578534053746,True
2024-01-23,507.71,8111.13,0.06492599456545675,0.06259423778652366,True
2024-01-24,484.13,7913.74,0.06473484386100065,0.06117587890666412,True
2024-01-25,505.2,8177.51,0.06462390999170424,0.061779196838428904,True
2024-01-26,422.04,6825.64,0.0645523316612974,0.06183156450357306,True
2024-01-27,445.19,7145.86,0.06450596343239497,0.062300408899376644,True
2024-01-28,448.64,7061.12,0.06441372645811132,0.06353666273005745,True
2024-01-29,446.21,7017.75,0.06431987836181437,0.06358305723863303,True
2024-01-30,475.69,7828.35,0.06377363735342756,0.06076503987931491,True
2024-01-31,444.51,7423.87,0.06360740346324031,0.05987577906672991,True
2024-02-01,458.54,7503.5,0.06282386225476015,0.06111014858917703,True
2024-02-02,463.95,7714.32,0.06295320402454925,0.060141399363762275,True
2024-02-03,418.42,6517.7,0.06303181327145378,0.06419749297080297,True
2024-02-04,438.23,6879.73,0.06293989636411924,0.0636987207254211,True
2024-02-05,419.87,6568.41,0.06291447015678732,0.0639226235780162,True
2024-02-06,185.31,7190.29,0.06284037657340587,0.02577225674822959,False
2024-02-08,120.39,7916.31,0.06283209506420938,0.01520784304616572,False
2024-02-09,412.57,6274.94,0.06298034643534443,0.06574883583496434,True
2024-02-10,532.72,7977.81,0.0630919952546311,0.06677521775189241,True
2024-02-11,513.88,7973.63,0.06267304284605361,0.0644474348490653,True
2024-02-12,509.58,7866.14,0.06263806147075252,0.06478145569939239,True
2024-02-13,498.6,7665.04,0.06272608093601297,0.06504858421286143,True
2024-02-14,400.45,6311.35,0.06336560691541944,0.0634491828113717,True
2024-02-15,409.7,6433.22,0.06354990762152957,0.06368505972690423,True
2024-02-16,357.69,5394.9,0.06437553156902451,0.06630150696652366,True
2024-02-17,471.93,7112.57,0.0643582812619002,0.06635154380676021,True
2024-02-18,508.21,7764.28,0.06438417133010318,0.06545487797124075,True
2024-02-19,494.84,7669.34,0.06393699604825671,0.0645218493293397,True
2024-02-20,438.67,6656.57,0.06365343823299542,0.06590030600355734,True
2024-02-21,501.28,7538.76,0.06318445487866234,0.06649369391431831,True
2024-02-22,501.29,7516.47,0.06297397429735818,0.0666922105633772,True
2024-02-23,485.15,7429.89,0.0626827544975482,0.06529706360857333,True
2024-02-24,275.06,4154.82,0.062265579530868684,0.06620262729403377,True
2024-02-25,335.11,4949.68,0.06189438583562042,0.06770336666861224,True
2024-03-04,83.18,1188.6,0.06323109919944049,0.06998149077067013,True
2024-03-05,372.93,6013.04,0.0638441675684281,0.062020209401231284,True
2024-03-06,411.8,5910.77,0.06435364513197521,0.06966943391983287,True
2024-03-07,339.02,4747.67,0.06498602099346172,0.07140765889975341,True
2024-03-08,385.05,5578.63,0.06540448625838088,0.06902232267258765,True
2024-03-09,478.86,6852.17,0.06597388276284559,0.06988443076136691,True
2024-03-10,483.42,6815.13,0.06643614671157931,0.07093334975694765,True
2024-03-11,460.48,6754.84,0.06672590117768312,0.0681703785629015,True
2024-03-12,436.18,6297.84,0.06666615306212664,0.06925866645242516,True
2024-03-13,426.54,6042.76,0.06691720656903048,0.07058695032227211,True
2024-03-14,447.53,6446.37,0.06676883318747485,0.06942356705100333,True
2024-03-15,438.41,6366.49,0.06671810616353833,0.06886212024697091,True
2024-03-16,425.16,6062.03,0.06681219185117446,0.07013492178855352,True
2024-03-17,437.81,6363.21,0.06684589257393021,0.06880332409761687,True
2024-03-18,403.35,6084.4,0.06680372533875155,0.06629248569024185,True
2024-03-19,417.71,6092.06,0.06694193872665054,0.06856629775994222,True
2024-03-20,367.04,5486.24,0.06703690902184391,0.06690192188695684,True
2024-03-21,396.31,5980.48,0.06708796538701174,0.0662672561288948,True
2024-03-22,331.45,4859.9,0.06720342410346297,0.06820099177592111,True
2024-03-23,240.94,3482.05,0.06711157399954533,0.06919487081770943,True
2024-03-24,271.86,3959.9,0.0671589348931183,0.06865324880207752,True
2024-03-25,384.05,5618.79,0.06717761709521249,0.06835101506403496,True
2024-03-26,382.54,5508.77,0.06729799801955383,0.06944199883650215,True
2024-03-27,395.74,5687.99,0.06726163902584499,0.06957466520342429,True
2024-03-28,390.12,5600.13,0.06733044282764805,0.069662668532755,True
2024-03-29,372.54,5364.21,0.06754044636290729,0.06944918262531684,True
2024-03-30,360.1,5410.05,0.06753540193955666,0.06656130718448788,True
2024-03-31,291.69,4219.22,0.06750210460082996,0.06913363131831626,True
2024-04-01,329.16,5008.84,0.06749796140854225,0.06571581442694999,True
2024-04-02,279.21,4207.13,0.06771294355473577,0.06636590738428193,True
2024-04-03,366.09,5526.97,0.0678692407227869,0.06623701592984274,True
2024-04-04,348.14,5232.08,0.06801902637342902,0.06653950244137331,True
2024-04-05,369.75,5328.34,0.06820176109440454,0.06939309427150048,True
2024-04-06,283.27,4138.81,0.06834758592745051,0.06844237834825893,True
2024-04-08,121.98,1841.32,0.06882960003225538,0.06624595395355183,True
2024-04-09,211.86,2940.52,0.06906356738603447,0.07204848119650659,True
2024-04-10,352.54,4936.42,0.06916584185808033,0.0714161274625303,True
2024-04-11,365.59,5146.22,0.0694326168207336,0.07104049184235409,True
2024-04-12,366.49,5126.21,0.0697083325432868,0.07149336447950955,True
2024-04-13,357.49,5017.78,0.06990212205390926,0.0712446539961408,True
2024-04-14,348.74,4949.65,0.07008146640744808,0.07045750708222652,True
2024-04-15,330.01,4720.96,0.070211262340539,0.06990315527564242,True
2024-04-16,331.11,4701.34,0.07024630878607689,0.07042885643871133,True
2024-04-17,240.78,3393.45,0.07009729328148638,0.07095433848415203,True
2024-04-18,292.04,4174.17,0.06999670358162202,0.06996360951519377,True
2024-04-19,303.52,4380.45,0.06987428061713549,0.06928968483391211,True
2024-04-20,160.04,2267.32,0.06977946283125322,0.07058553707876014,True
2024-04-21,285.14,4080.41,0.06967452191314026,0.06988023260655664,True
2024-04-22,256.84,3719.18,0.0696023502728286,0.06905823324790458,True
2024-04-23,232.35,3394.4,0.0695904975425124,0.06845097806138022,True
2024-04-24,253.67,3696.54,0.0695102677576893,0.06862363181011875,True
2024-04-25,302.04,4332.38,0.06961081393111024,0.06971687615820475,True
2024-04-26,287.68,4165.33,0.0695464465668432,0.06906535614967713,True
2024-04-27,161.48,2318.84,0.06953491102951609,0.06963826737953534,True
2024-04-28,239.83,3446.11,0.06955586190004093,0.06959441223013937,True
2024-04-29,281.22,4030.66,0.06931086482457557,0.0697702113128445,True
2024-04-30,217.94,3133.32,0.06931829474935196,0.06955561510807845,True
2024-05-01,216.47,3144.78,0.06940004622861293,0.06883470383656895,True
2024-05-02,263.88,3781.44,0.06955619128129342,0.06978293981399072,True
2024-05-03,150.64,2168.31,0.06968146544977533,0.06947346086607843,True
2024-05-04,181.7,2559.41,0.06982561475012643,0.07099292412274981,True
2024-05-05,280.01,3869.33,0.06991394233234792,0.07236653372228098,True
2024-05-06,163.31,2482.66,0.07000702914512953,0.06578025180017391,True
2024-05-07,101.46,1444.66,0.07004050475358312,0.07023105777814083,True
2024-05-08,266.57,3808.46,0.07003685687947955,0.06999417085383747,True
2024-05-09,273.65,3864.58,0.07015206476642662,0.07080976456152809,True
2024-05-10,93.35,1314.64,0.07026223675078198,0.07100803256328116,True
2024-05-11,262.34,3705.03,0.07037158616369446,0.07080644419321666,True
2024-05-12,261.67,3652.47,0.07032371152117804,0.07164192996201423,True
2024-05-13,261.18,3684.34,0.07027731008584202,0.07088922301663549,True
2024-05-14,242.42,3444.01,0.07051265793039148,0.07038887806063603,True
2024-05-15,228.88,3273.66,0.07058584777867558,0.06991562957976222,True
2024-05-16,229.27,3242.55,0.07063005178455625,0.07070669686798764,True
2024-05-17,219.26,3108.65,0.07059861905131865,0.07053222457641348,True
2024-05-18,236.79,3354.18,0.0705896017471475,0.0705954957484108,True
2024-05-19,227.76,3208.39,0.07054119636576012,0.07098887601850497,True
2024-05-20,219.77,3088.47,0.07048007573512627,0.07115821100054132,True
2024-05-21,94.53,1340.36,0.07046408747620778,0.07052582882917587,True
2024-05-22,177.67,2495.9,0.07049876408812754,0.07118474294996403,True
2024-05-23,191.63,2701.21,0.07057787257649249,0.07094228139576624,True
2024-05-24,213.1,3009.72,0.07065471984017634,0.07080392858112917,True
2024-05-25,220.92,3128.82,0.07066288304877896,0.07060808864983985,True
2024-05-26,211.07,3022.61,0.0706501875055539,0.06983037835849468,True
2024-05-27,219.72,3117.15,0.07075228952234817,0.07048746448823846,True
2024-05-28,209.31,3017.11,0.07077307368830384,0.06937433501948079,True
2024-05-29,190.46,2747.78,0.07078012678962138,0.06931413720555717,True
2024-05-30,194.67,2735.05,0.07070780247925541,0.07117602966264747,True
2024-05-31,180.58,2498.06,0.07079528397715676,0.07228809553321855,True
2024-06-01,217.43,3065.77,0.07082796765102113,0.07092182385797963,True
2024-06-02,198.63,2783.16,0.07083422992748979,0.07136851633705267,True
2024-06-03,56.9,817.99,0.07083779976439471,0.06956075249139873,True
2024-06-04,101.32,1430.52,0.07089676119234499,0.07082739138856681,True
2024-06-05,92.85,1317.47,0.07091469461164099,0.07047598801454606,True
2024-06-06,81.89,1155.2,0.07091205957883003,0.07088815783337243,True
2024-06-07,207.39,2882.11,0.07089820191804176,0.07195769763403974,True
2024-06-08,215.25,3033.01,0.07084247088964996,0.07096910327662319,True
2024-06-09,216.7,3052.36,0.0708330163257523,0.07099424705113609,True
2024-06-10,207.26,2960.98,0.0709189041285765,0.06999709553256114,True
2024-06-11,163.68,2282.04,0.07091190758618665,0.07172529838577532,True
2024-06-12,202.07,2832.82,0.07087967590777522,0.07133174713842329,True
2024-06-13,208.42,2953.01,0.07092428565235051,0.07057883309891302,True
2024-06-14,201.33,2837.65,0.07095930530380394,0.07094955330257448,True
2024-06-15,211.76,2958.9,0.07092672433799692,0.07156713641165056,True
2024-06-16,182.26,2572.91,0.0709096030793513,0.07083807825736692,True
2024-06-17,115.85,1613.32,0.07073815310573309,0.07180844465338032,True
2024-06-18,79.61,1120.92,0.07082432406386259,0.07102201756501621,True
2024-06-19,182.68,2588.4,0.07079464165053363,0.0705764178370513,True
2024-06-20,177.42,2487.67,0.07075103058927298,0.07131974897340895,True
2024-06-21,70.36,994.75,0.07069973046380466,0.07073133946144122,True
2024-06-22,168.57,2348.17,0.07073103329512334,0.07178781771686556,True
2024-06-23,207.31,2923.19,0.07072837509026833,0.07091909863165956,True
2024-06-24,197.6,2772.76,0.07074129873589012,0.07126473258729037,True
2024-06-25,209.35,2917.15,0.07071185243288693,0.07176525030534417,True
2024-06-26,206.98,2916.6,0.07067812784539688,0.07096619348866276,True
2024-06-27,192.8,2785.05,0.0707633480775335,0.06922676430612493,True
2024-06-28,184.79,2644.53,0.07079576207580507,0.06987631069797796,True
2024-06-29,158.98,2216.85,0.07075273791476697,0.07171436945588815,True
2024-06-30,180.16,2541.23,0.07074384567356252,0.07089480288250383,True
2024-07-01,115.2,1615.86,0.0708745114195609,0.07129330506894577,True
2024-07-02,96.86,1351.87,0.07095526792795673,0.07164890109873812,True
2024-07-03,89.35,1249.54,0.07095663433412826,0.07150631426644499,True
2024-07-04,160.86,2230.89,0.0710408456355463,0.07210575148388952,True
2024-07-05,214.79,2989.88,0.07120517350276998,0.07183900354802232,True
2024-07-06,185.51,2762.38,0.07134741510230916,0.06715585832971718,True
2024-07-07,67.11,934.65,0.07143064763984416,0.0718022788511183,True
2024-07-08,104.38,1417.21,0.07151610208151941,0.07365175233476212,True
2024-07-09,42.28,611.83,0.07162815261665596,0.06910416280812617,True
2024-07-10,78.14,1085.16,0.07172666779662913,0.07200781444947489,True
2024-07-11,113.24,1557.28,0.07182416281504551,0.07271653134136664,True
2024-07-12,142.49,1939.62,0.0718762121202542,0.0734628431994603,True
2024-07-13,86.35,1194.46,0.0719193651882925,0.07229208171701682,True
2024-07-14,163.69,2232.63,0.07209923913658592,0.0733171192390512,True
2024-07-15,213.51,2932.19,0.07215120436206846,0.07281588161994418,True
2024-07-16,142.84,1952.37,0.07210958672527662,0.07316236160504291,True
2024-07-17,154.31,2105.09,0.07215696935201084,0.07330327915989185,True
2024-07-18,145.2,1996.69,0.07218988686248068,0.07272035214644218,True
2024-07-19,149.7,2039.52,0.07218437955323415,0.07339962340482092,True
2024-07-20,227.76,3126.06,0.07203261065906166,0.07285848637810584,True
2024-07-21,223.33,3050.83,0.07206772767845812,0.07320302997112163,True
2024-07-22,250.38,3439.6,0.0720599137594274,0.07279334804256503,True
2024-07-23,221.21,3031.19,0.07213133334363116,0.07297793933307449,True
2024-07-24,62.06,886.01,0.07214190998258793,0.07004435607945243,True
2024-07-25,249.74,3437.17,0.07205068363628495,0.07265861156920995,True
2024-07-26,247.19,3397.86,0.07209834828708074,0.0727487300616421,True
2024-07-27,71.78,1010.7,0.07199961784074056,0.07102008501927369,True
2024-07-28,172.57,2340.06,0.0720385266234851,0.07374597229398136,True
2024-07-29,170.67,2326.7,0.07206987205553048,0.07335281726335462,True
2024-07-30,230.26,3120.67,0.07204148706047127,0.07378543707800395,True
2024-07-31,270.55,3692.48,0.07198171685908503,0.07327053902166822,True
2024-08-01,252.54,3502.99,0.07201468918714413,0.0720926979317404,True
2024-08-02,218.56,2984.78,0.07204403281572702,0.07322482726592083,True
2024-08-03,279.47,3859.15,0.07187996741199411,0.0724175012444664,True
2024-08-04,205.65,2801.88,0.07199113659146547,0.07339714760325312,True
2024-08-05,153.75,2089.94,0.07079697888686821,0.07356670522906557,True
2024-08-06,273.35,3783.41,0.07033854170884189,0.07224963721292442,True
2024-08-07,234.17,3257.25,0.07027527084650939,0.07189193335731309,True
2024-08-08,78.62,1104.59,0.07020605196125844,0.07117573029705526,True
2024-08-09,230.65,3143.49,0.07017679365155487,0.0733738615127219,True
2024-08-10,31.29,473.51,0.07016354082696155,0.06608096963932975,True
2024-08-11,217.2,2983.7,0.0702212831273317,0.07279552231363894,True
2024-08-12,32.64,3432.42,0.07011656675809043,0.009509325779039474,False
2024-08-13,72.71,1427.46,0.0699957446594041,0.050936628661442954,False
2024-08-14,182.9,2515.83,0.07002951004560204,0.07269966568778509,True
2024-08-15,314.68,4362.48,0.07004354777337667,0.07213328196985813,True
2024-08-16,308.81,4314.29,0.07006018806471258,0.0715784057002245,True
2024-08-17,160.05,2187.24,0.07002232951946678,0.07317441155375068,True
2024-08-18,289.61,3980.31,0.07022853505287421,0.07276066435208296,True
2024-08-19,318.21,4443.71,0.07021015849104936,0.0716090833849173,True
2024-08-20,281.13,3935.55,0.07136736935909997,0.07143347179646213,True
2024-08-21,272.19,3745.57,0.07181366469246184,0.0726698472935575,True
2024-08-22,318.39,4440.55,0.07171181040506196,0.07170057761500251,True
2024-08-23,323.01,4502.27,0.07164389434324127,0.07174380921807358,True
2024-08-24,250.89,3448.14,0.07162396403801446,0.0727609667609897,True
2024-08-25,201.53,2750.97,0.07157256545063956,0.07325779631429723,True
2024-08-26,144.37,1995.26,0.07136550891938115,0.07235648483287567,True
2024-08-27,143.29,1957.1,0.07140386877075174,0.07321547183423663,True
2024-08-28,284.48,3878.35,0.07144209664529035,0.07335078059655505,True
2024-08-29,355.73,4978.29,0.07134823833850341,0.07145626308000212,True
2024-08-30,361.17,5067.15,0.07132516628714886,0.07127675319039761,True
2024-08-31,356.07,4996.66,0.07128376493382525,0.07126160273637558,True
2024-09-01,365.18,5036.27,0.07127525622789953,0.07251001235586851,True
2024-09-02,327.31,4752.18,0.07115643634817688,0.06887575805864345,True
2024-09-03,249.9,3443.33,0.07105981509024979,0.07257509443690408,True
2024-09-04,178.27,2453.8,0.0708159661678999,0.0726505827399745,True
2024-09-05,359.64,5060.27,0.07067284861375875,0.07107130645774408,True
2024-09-06,380.01,5310.32,0.07061110914473374,0.07156065923116485,True
2024-09-07,377.28,5265.76,0.0705551327400078,0.07164777732527729,True
2024-09-08,324.51,4450.36,0.07059935895790757,0.07291769652951273,True
2024-09-09,382.36,5335.62,0.07044146445538943,0.07166177500053193,True
2024-09-10,389.66,5491.25,0.07045454384888615,0.07096016388418663,True
2024-09-11,358.51,5466.41,0.07037625840396779,0.06558417680606025,True
2024-09-12,322.68,4573.46,0.07036175779311114,0.07055489715214412,True
2024-09-13,333.64,4738.81,0.07040627710704284,0.07040586137228419,True
2024-09-14,390.54,5546.82,0.07034354500620468,0.07040790938404205,True
2024-09-15,240.96,3338.58,0.07033148936373661,0.07217439747671933,True
2024-09-16,412.82,5848.56,0.07020545829199451,0.07058489609911073,True
2024-09-17,403.94,5826.58,0.07023625752387633,0.06932711812601437,True
2024-09-18,163.02,2280.49,0.07034142528289641,0.07148463704226521,True
2024-09-19,418.66,5763.05,0.07044968019012195,0.07264556093168625,True
2024-09-20,433.93,6034.79,0.07047158520515985,0.0719047390096582,True
2024-09-21,429.94,6076.17,0.07050990426498403,0.07075838890769047,True
2024-09-22,408.58,5811.44,0.07051764401549131,0.07030615474472658,True
2024-09-23,398.62,5766.55,0.06951661915884287,0.0691262539873709,True
2024-09-24,231.94,3219.25,0.06871969922863305,0.07204783720678797,True
2024-09-25,204.08,2795.57,0.068800048458044,0.07300121260673094,True
2024-09-26,403.91,5712.22,0.06869995451926822,0.07070981158451359,True
2024-09-27,305.69,4278.45,0.06842788463039491,0.07144877231907612,True
2024-09-28,95.99,1347.34,0.06829661977539093,0.07124408087695452,True
2024-09-29,343.86,4816.44,0.06822537558745038,0.07139297903194207,True
2024-09-30,96.45,4692.7,0.06809719864365475,0.020553199646141197,False
2024-10-01,136.79,5240.96,0.06799356966805029,0.02610018011469269,False
2024-10-02,395.85,5522.3,0.06789295626057326,0.07168208897168171,True
2024-10-03,464.51,6643.97,0.06778177131512922,0.0699145239864246,True
2024-10-04,426.38,6301.81,0.06770358058262885,0.06765992626441293,True
2024-10-05,427.98,6213.63,0.0676088967786091,0.06887761259217597,True
2024-10-06,411.62,5938.86,0.06745848601719291,0.06930959812669274,True
2024-10-07,430.41,6244.13,0.06742614560416885,0.06893033936370153,True
2024-10-08,372.72,5419.34,0.06824416068696636,0.06877590258799486,True
2024-10-09,127.9,1821.86,0.0689029304240984,0.07020297933419528,True
2024-10-10,289.98,4066.71,0.06867241319844372,0.07130579754363951,True
2024-10-11,467.15,6790.45,0.06865132279837613,0.06879514611420522,True
2024-10-12,358.39,5161.53,0.06874737405125758,0.06943483810625244,True
2024-10-13,390.78,5689.57,0.06869523679768119,0.0686835736147576,True
2024-10-14,489.17,6980.76,0.06848336025753457,0.07007403204377832,True
2024-10-15,498.78,7272.88,0.0683915852649978,0.06858080979356447,True
2024-10-16,470.7,6977.76,0.06826630311654187,0.06745717822518155,True
2024-10-17,334.75,4993.47,0.06805423533387106,0.06703755102823536,True
2024-10-18,478.51,6931.6,0.06789953407987452,0.06903312365557257,True
2024-10-19,502.93,7256.53,0.06782077601579566,0.06930723085699264,True
2024-10-20,507.41,7313.71,0.06771836271257471,0.06937792172927584,True
2024-10-21,482.47,7241.68,0.06768612640626151,0.06662404303053655,True
2024-10-22,491.52,7295.72,0.06756462910603442,0.06737100655351753,True
2024-10-23,474.73,7312.83,0.06760059480529004,0.06491741226516719,True
2024-10-24,450.84,6753.97,0.0676045427469705,0.06675185112359813,True
2024-10-25,498.89,7261.79,0.06768536561302811,0.06870069224410225,True
2024-10-26,441.71,6542.07,0.067617040947951,0.06751838484340301,True
2024-10-27,276.25,4101.88,0.06755090572699421,0.06734716762378538,True
2024-10-28,407.92,6175.56,0.06762937230657123,0.06605392870184178,True
2024-10-29,524.46,7654.46,0.0677594359638746,0.06851691692575088,True
2024-10-30,552.03,7898.78,0.06780294134341691,0.06988800801264397,True
2024-10-31,508.76,7530.32,0.06786283502874392,0.06756153788052015,True
2024-11-01,533.78,7810.04,0.06803711204722157,0.06834536057839072,True
2024-11-02,468.84,6861.0,0.06803623416729096,0.06833406208011454,True
2024-11-03,485.89,7140.37,0.06811637249986828,0.06804829440658561,True
2024-11-04,318.24,4492.72,0.0680935295073096,0.07083459461732879,True
2024-11-05,546.14,7926.9,0.06801412444856554,0.06889704675612193,True
2024-11-06,550.8,8003.67,0.06806059497325785,0.06881842953684766,True
2024-11-07,520.94,7614.41,0.06797546990683287,0.06841501835750702,True
2024-11-08,369.91,5240.92,0.0680011848376031,0.07058111933199111,True
2024-11-09,561.91,8159.02,0.06795489145530763,0.06886979072623062,True
2024-11-10,394.3,5610.04,0.06787597155111039,0.07028470383985057,True
2024-11-11,554.95,8181.58,0.0678315543872739,0.06782919679721654,True
2024-11-12,540.91,8118.81,0.06760427973443264,0.06662429591693557,True
2024-11-13,567.81,8266.65,0.0674755498810156,0.06868683202159437,True
2024-11-14,562.42,8270.35,0.06739275166233198,0.06800437707376296,True
2024-11-15,571.26,8408.24,0.06731661686802057,0.06794049645729183,True
2024-11-16,570.64,8425.53,0.06712755633649967,0.06772749013204776,True
2024-11-17,557.95,8421.0,0.06693511516659534,0.06625697659823572,True
2024-11-18,546.07,8101.02,0.06681807663679287,0.06740756101485892,True
2024-11-19,484.59,7177.11,0.06682982786861161,0.06751882023996862,True
2024-11-20,426.88,6542.43,0.06666218809316786,0.06524792774775612,True
2024-11-21,562.55,8403.37,0.06651993954371038,0.06694338104035125,True
2024-11-22,470.46,7083.67,0.06642424089970514,0.06641472569072038,True
2024-11-23,564.7,8478.86,0.06635825138695735,0.06660093455174387,True
2024-11-24,563.92,8555.75,0.0662963579312276,0.06591122928253966,True
2024-11-25,414.27,6149.33,0.06628862298166356,0.06736831491115806,True
2024-11-26,365.06,5355.58,0.06619741251550836,0.06816441915382378,True
2024-11-27,455.37,7640.26,0.06621019186929979,0.05960137481452184,False
2024-11-28,585.46,8684.43,0.06621882356148387,0.06741490229440333,True
2024-11-29,587.23,8771.58,0.06631514601651294,0.06694688983433465,True
2024-11-30,593.19,8808.81,0.06628871908414334,0.06734053747698719,True
2024-12-01,564.06,8392.13,0.06621572087023352,0.06721297214566349,True
2024-12-02,576.13,8568.43,0.06625522184777034,0.06723868899352171,True
2024-12-03,449.67,6694.17,0.0661437666069559,0.06717337622630239,True
2024-12-04,556.93,8279.09,0.06584690246552403,0.06726947042884308,True
2024-12-05,522.43,7849.09,0.0659230891503928,0.06655930814061765,True
2024-12-06,156.65,2262.85,0.06586353360900532,0.06922685990267723,True
2024-12-07,561.72,8443.05,0.06582883686507501,0.0665304599562326,True
2024-12-08,589.68,8931.7,0.06606690317653353,0.06602102622501639,True
2024-12-09,586.34,8838.9,0.06599973974273997,0.06633630880920292,True
2024-12-10,564.54,8541.39,0.06595188542904788,0.06609462861828172,True
2024-12-11,477.07,7502.18,0.0660235024942293,0.0635908495845753,True
2024-12-12,466.29,7208.47,0.06604128743345934,0.0646864036245297,True
2024-12-13,493.66,7619.65,0.06589703898999884,0.06478775270979799,True
2024-12-14,594.68,9022.9,0.06582726303788812,0.06590785666848709,True
2024-12-15,266.77,3716.0,0.0658914791094069,0.07178955864591238,True
2024-12-16,435.08,6621.08,0.06602113783626751,0.06571133409266897,True
2024-12-17,533.69,8273.1,0.06609056437094497,0.06450907156150547,True
2024-12-18,605.7,9019.62,0.06615215870358042,0.06715360513334778,True
2024-12-19,603.79,8974.13,0.06639300267377729,0.06728117376645076,True
2024-12-20,545.91,8747.53,0.06639491206353106,0.0624073309765834,True
2024-12-21,605.16,8946.46,0.06644021947666613,0.06764239709699228,True
2024-12-22,602.4,8932.04,0.06648018167522056,0.06744259989124067,True
2024-12-23,596.83,8816.7,0.06644688008311844,0.06769312780658374,True
2024-12-24,603.03,8973.86,0.06652139709339494,0.06719850765810938,True
2024-12-25,591.82,8927.28,0.06657398131332841,0.06629342867409856,True
2024-12-26,559.84,8387.41,0.0665504924981855,0.0667476610697763,True
2024-12-27,440.34,6827.55,0.06652404590833345,0.06449458443153186,True
2024-12-28,581.28,8704.84,0.06674461139780723,0.06677664379049164,True
2024-12-29,390.84,5831.18,0.06671865927817353,0.06702588497233392,True
2024-12-30,378.65,5347.36,0.06669756817187925,0.07081064299564445,True
2024-12-31,588.96,8857.96,0.06662916578260897,0.06648934968474804,True
2025-01-01,597.2,8964.63,0.06564498066179295,0.06661736177994883,True
2025-01-02,593.23,8857.49,0.06559585849941842,0.06697495565143455,True
2025-01-03,585.39,8831.01,0.06556515517888799,0.06628800102521817,True
