date,percentile_rank,z_score,mc_mean,mc_std,actual,actual_vs_mean_pct
2024-09-08,90.9,1.3219287665573476,303.069846453366,16.21884080829943,324.51,7.074327518073642
2024-09-09,83.7,0.9998188221576312,363.1275169034594,19.23596722775997,382.36,5.2963441769833475
2024-09-10,79.60000000000001,0.83546271956473,373.8904558847749,18.87522077343945,389.66,4.2176910020096825
2024-09-11,24.1,-0.7335895756811713,372.94026397475676,19.670758308919584,358.51,-3.8693231513702964
2024-09-12,77.80000000000001,0.7403967752193917,310.3303277876044,16.679801810778304,322.68,3.979524753651509
2024-09-13,73.8,0.6118302990404484,323.4301250876319,16.68742838749608,333.64,3.156748280513999
2024-09-14,72.60000000000001,0.6139653110702069,378.7784438220405,19.156710243926568,390.54,3.1051281744758796
2024-09-15,86.80000000000001,1.1128951715352169,226.41685219825635,13.067849570042165,240.96,6.423173743714661
2024-09-16,78.4,0.7692033276834196,397.6184367417068,19.762736251898257,412.82,3.823153519455169
2024-09-17,62.6,0.32155780123212757,397.2875328914279,20.68824566383949,403.94,1.674471650332432
2024-09-18,75.7,0.7016581686354877,155.2966795407067,11.00723985392298,163.02,4.9732682515396975
2024-09-19,89.2,1.2594262773314633,393.0121104377319,20.364739694955308,418.66,6.52597944976856
2024-09-20,88.30000000000001,1.1824371986596929,409.57359334405237,20.598477027886744,433.93,5.946771728393063
2024-09-21,76.10000000000001,0.7400315143263094,414.16412395140213,21.317842555567353,429.94,3.8090880248355274
2024-09-22,72.0,0.5843535479988694,396.35584736069967,20.919102993057237,408.58,3.084135813991362
2024-09-23,62.300000000000004,0.2876860128767473,392.7973047013162,20.23975706282392,398.62,1.4823664085758859
2024-09-24,82.5,0.9445695814000105,219.63982973809755,13.021983302809685,231.94,5.60015470626134
2024-09-25,88.5,1.2135675989085606,190.2122272285529,11.42727572024145,204.08,7.290684186555496
2024-09-26,79.80000000000001,0.8118240651866994,388.05796269650887,19.526443193109234,403.91,4.084966378048183
2024-09-27,83.4,0.9482229150068296,291.35086623089575,15.122111682755587,305.69,4.9216032732644965
2024-09-28,68.8,0.4880607990820724,91.5665481165367,9.06332039721685,95.99,4.830860149749849
2024-09-29,82.2,0.9101221922746556,328.4426458875524,16.939871737214837,343.86,4.694078039343896
2024-09-30,0.0,-12.963650512318655,319.9314021125734,17.239078524722693,96.45,-69.85291241712422
2024-10-01,0.0,-12.751957335728276,357.9931286241013,17.346601000019017,136.79,-61.789769394252325
2024-10-02,85.60000000000001,1.0516218427204873,375.8257504678282,19.041301413774722,395.85,5.328067464043018
2024-10-03,71.8,0.5705423064363423,451.8022083532734,22.273179276675002,464.51,2.812689139578106
2024-10-04,46.5,-0.1064492912128501,428.8186329820954,22.90886907616828,426.38,-0.5686863383562946
2024-10-05,57.7,0.21698784358420234,423.343612127406,21.36703871987656,427.98,1.095183141962397
2024-10-06,61.7,0.3384093807109491,404.79369131327206,20.171746817353213,411.62,1.686367360267238
2024-10-07,58.900000000000006,0.196142486160915,426.2136508933297,21.394390336651217,430.41,0.9845646890649595
2024-10-08,56.1,0.16701884513042117,369.5407187514183,19.035463208240113,372.72,0.8603331344171572
2024-10-09,66.3,0.3926447809758981,123.99432975903905,9.947082038398268,127.9,3.1498781021284783
2024-10-10,81.10000000000001,0.8603633191676722,276.8768442766576,15.229792543521349,289.98,4.732485216513682
2024-10-11,57.7,0.19548060460868028,462.5975124389864,23.288690837877592,467.15,0.9841141464447478
2024-10-12,64.8,0.3868208222361289,351.46641041705595,17.898698307137174,358.39,1.9699150125693121
2024-10-13,56.7,0.1676232033056285,387.54272383633514,19.312815482586146,390.78,0.835334006949906
2024-10-14,74.10000000000001,0.6319419331347618,474.4874570354115,23.23400547232795,489.17,3.0944006520898792
2024-10-15,56.900000000000006,0.1645113303109658,494.7052413371132,24.768862367553528,498.78,0.8236740431278422
2024-10-16,42.300000000000004,-0.20219084663591544,475.11899059961706,21.855541291557543,470.7,-0.9300808191312515
2024-10-17,37.5,-0.3231127184264819,340.5666423470384,18.001897456256096,334.75,-1.7079307318393244
2024-10-18,58.6,0.2312223667148948,473.10498512828315,23.375829584683075,478.51,1.1424557004511948
2024-10-19,63.400000000000006,0.32954992614590883,494.8419294255066,24.542776687992625,502.93,1.63447559585006
2024-10-20,65.4,0.35697627610066934,498.7142711249106,24.35940173139371,507.41,1.743629444466288
2024-10-21,31.700000000000003,-0.4469743382637028,493.32151065379577,24.277702941459037,482.47,-2.199683253100859
2024-10-22,42.5,-0.19245209572414443,496.193740175952,24.285212202620574,491.52,-0.9419184075749709
2024-10-23,17.7,-0.9379211278474865,497.4677650464689,24.242725143350334,474.73,-4.570701187914139
2024-10-24,33.800000000000004,-0.4275022975839427,460.4578068866746,22.49767197399398,450.84,-2.088748793663453
2024-10-25,59.300000000000004,0.2151916515290233,493.7323144853803,23.967868933486056,498.89,1.0446319520316605
2024-10-26,44.7,-0.13626953138582773,444.7380373215899,22.220940767360048,441.71,-0.6808586330564581
2024-10-27,41.400000000000006,-0.19282117725381448,279.2674820751506,15.64912073095301,276.25,-1.0804989011712451
2024-10-28,28.5,-0.5889505055370002,420.08526850894907,20.655840865449903,407.92,-2.8959045748327417
2024-10-29,56.5,0.12791800573021667,521.2623394343383,24.997735224919904,524.46,0.613445538599966
2024-10-30,71.10000000000001,0.5773434180290147,537.0515497002369,25.943743800794262,552.03,2.7890153762936576
2024-10-31,42.5,-0.16426941000077988,512.790209808031,24.53414572891257,508.76,-0.7859373542914883
2024-11-01,53.400000000000006,0.058556045774092236,532.253260926731,26.07312352687035,533.78,0.2868444752430088
2024-11-02,52.0,0.054472201259072726,467.6276117864379,22.257006896484317,468.84,0.259263606982163
2024-11-03,49.800000000000004,-0.019150288431665125,486.34369877721554,23.691484318067378,485.89,-0.09328768489368366
2024-11-04,76.80000000000001,0.7452969601730794,306.1904846858952,16.167400664038098,318.24,3.935300382200224
2024-11-05,61.1,0.29528464257185066,538.6014648138402,25.529722186757017,546.14,1.399649959876248
2024-11-06,57.6,0.18617658116405852,545.8491398186432,26.592281178573852,550.8,0.9070015541293497
2024-11-07,51.1,0.03140644482423492,520.1478096149474,25.22381498700933,520.94,0.15230101336753954
2024-11-08,77.5,0.7470897684508467,355.8614547930057,18.80435933292916,369.91,3.9477569199412033
2024-11-09,60.800000000000004,0.25590157898291227,555.1158529305735,26.54984326602594,561.91,1.2239151581708185
2024-11-10,70.9,0.5810901140773592,382.9773086553382,19.485257947555294,394.3,2.9564914392491204
2024-11-11,45.0,-0.13331177812286887,558.4967364618649,26.604823508423657,554.95,-0.6350505258694628
2024-11-12,34.300000000000004,-0.43083227137508273,552.4145872496781,26.703168688192275,540.91,-2.0826001910913217
2024-11-13,56.5,0.128789681059748,564.1664827793327,28.290442696160454,567.81,0.645823056115935
2024-11-14,45.0,-0.10220055573810254,565.1228726550353,26.446750052525175,562.42,-0.47828052726600623
2024-11-15,47.0,-0.009173465560182639,571.5031130843961,26.501770091977562,571.26,-0.042539240614813956
2024-11-16,47.400000000000006,-0.08605056015743874,572.9742540162308,27.12653962867297,570.64,-0.40739247878399665
2024-11-17,28.700000000000003,-0.5749504895692608,574.1297833157005,28.141175691269435,557.95,-2.818140390184831
2024-11-18,42.2,-0.22454812564744311,552.0814087609335,26.771136561717288,546.07,-1.08886274117167
2024-11-19,42.300000000000004,-0.2024797389013336,489.43574526415836,23.93199975450347,484.59,-0.990067707772968
2024-11-20,19.8,-0.8479434788751622,446.68257921635916,23.35365370659464,426.88,-4.433255322179786
2024-11-21,37.300000000000004,-0.3587189730738674,572.3792149440716,27.40087735289267,562.55,-1.7172557436475167
2024-11-22,30.5,-0.5144557440371109,483.10510398633204,24.579574858365554,470.46,-2.6174643741064263
2024-11-23,32.4,-0.4531933008838119,577.5857827316435,28.43330264000025,564.7,-2.230972976983814
2024-11-24,25.200000000000003,-0.6556509134849371,583.0341884516389,29.152994989958408,563.92,-3.2783992483185975
2024-11-25,42.2,-0.1775288503561724,417.96079510743175,20.789831751279596,414.27,-0.8830481592138506
2024-11-26,48.900000000000006,-0.027899710994355547,365.560295560769,17.93192527945982,365.06,-0.13685719342183544
2024-11-27,0.7000000000000001,-2.508549837120945,519.821802283974,25.692852030157496,455.37,-12.398826290237919
2024-11-28,44.7,-0.17549398338261815,590.5765192462306,29.154954330151657,585.46,-0.8663600870486676
2024-11-29,35.5,-0.38656039449657154,598.0924725467793,28.100323558406355,587.23,-1.8161861326435047
2024-11-30,39.400000000000006,-0.23592142045938294,600.2059032408076,29.738304352461444,593.19,-1.1689160674570598
2024-12-01,38.300000000000004,-0.30194162641744393,572.168945141088,26.85600172245062,564.06,-1.4172291610633492
2024-12-02,40.2,-0.2404995359634185,582.9230709003382,28.245670548287155,576.13,-1.1653460361152224
2024-12-03,40.2,-0.2690191809062828,456.0511399320646,23.7200174409436,449.67,-1.399215871495274
2024-12-04,38.1,-0.27960669024966683,564.4945360876198,27.054201747671602,556.93,-1.3400547930982554
2024-12-05,32.1,-0.49163542886045436,535.5434149080811,26.673046014687912,522.43,-2.448618458007157
2024-12-06,59.800000000000004,0.2511589340874465,153.88434372273838,11.011577335090015,156.65,1.7972304461620014
2024-12-07,34.1,-0.43757945853789587,573.8122586220429,27.63442832729819,561.72,-2.107354529351002
2024-12-08,26.0,-0.6720312476324379,609.2727443662044,29.154512923615254,589.68,-3.2157592059342432
2024-12-09,27.6,-0.584384523434987,602.8507166199222,28.25317128264856,586.34,-2.738773657348348
2024-12-10,26.8,-0.6026344385846536,580.8318387647455,27.034362988570788,564.54,-2.804914895745625
2024-12-11,7.4,-1.4565018429562575,511.92732590418285,23.93222131249158,477.07,-6.809037951357
2024-12-12,15.0,-1.0804344735984064,491.1893289541423,23.045662168460936,466.29,-5.069191752833635
2024-12-13,14.0,-1.0590155930532863,520.5297638484258,25.372395803862496,493.66,-5.162003350158095
2024-12-14,26.400000000000002,-0.6190061440454822,613.4568832081419,30.333919573754923,594.68,-3.0608317751601555
2024-12-15,80.9,0.9161040719812692,253.3525693692911,14.646184996849508,266.77,5.29595206557838
2024-12-16,21.8,-0.7645208533683769,452.13114472128615,22.30304625654126,435.08,-3.771282938669762
2024-12-17,12.3,-1.1486391442845885,564.52095729035,26.84128979507604,533.69,-5.461437151657888
2024-12-18,40.0,-0.25816017487984944,613.5167260024315,30.278588662675226,605.7,-1.274085232095279
2024-12-19,39.6,-0.2517961531224869,611.4376144580848,30.37224402141075,603.79,-1.2507595668386995
2024-12-20,3.9000000000000004,-1.8026291763729323,596.0468194678666,27.81316219796114,545.91,-8.411557251933221
2024-12-21,46.0,-0.09024741693478874,607.8754605649789,30.089065891976063,605.16,-0.4467133057904804
2024-12-22,42.300000000000004,-0.1747398612975557,607.58285708187,29.660415595183,602.4,-0.8530288538360797
2024-12-23,44.400000000000006,-0.13023850888720792,600.5406049176331,28.49084206429382,596.83,-0.6178774403009735
2024-12-24,38.1,-0.3213424811490733,612.0361635997069,28.026681209903398,603.03,-1.47150840674789
2024-12-25,26.900000000000002,-0.601313318884169,609.0415515338676,28.639896027102036,591.82,-2.8276480464256015
2024-12-26,33.4,-0.43140038209203024,571.652663268707,27.38213346038852,559.84,-2.0664057088726207
2024-12-27,14.0,-1.0983120215442723,465.6655917839678,23.058648352083914,440.34,-5.438579150103251
2024-12-28,35.0,-0.35280533733719716,591.5739419247778,29.177397512368117,581.28,-1.7400938741968464
2024-12-29,34.800000000000004,-0.38813393555975473,398.72902771556795,20.325528392812988,390.84,-1.9785436141347534
2024-12-30,74.7,0.694458391293954,365.3305243671841,19.179658717262907,378.65,3.6458699025731622
2024-12-31,31.1,-0.5284699857380105,604.5116258429398,29.42764155801935,588.96,-2.572593342808638
2025-01-01,33.0,-0.44631303401075834,610.2003472881341,29.128315444867084,597.2,-2.1305047343729844
2025-01-02,36.1,-0.3629870993255353,603.4179520856159,28.066980180725253,593.23,-1.688374044955554
2025-01-03,28.1,-0.5513921242999453,600.9030122782158,28.13426424347137,585.39,-2.5816166604658908
2025-01-04,32.2,-0.4587381046263197,604.5532882709624,28.89074981687047,591.3,-2.1922448406272332
2025-01-05,24.8,-0.6809800998739176,469.008224088965,22.43563859034003,453.73,-3.2575599540162647
2025-01-06,33.5,-0.44208109638060195,607.4346332888578,28.98706357655275,594.62,-2.1096316519647496
2025-01-07,28.200000000000003,-0.555843225785486,586.7879914069584,27.935918134419918,571.26,-2.646269459217554
2025-01-08,33.300000000000004,-0.46294034481483676,583.5100156903919,27.45497420955021,570.8,-2.178200090593796
2025-01-09,29.0,-0.5665694978540793,513.5575060624462,24.81161719633779,499.5,-2.737279836532447
2025-01-10,23.5,-0.714994868340865,574.5411675111739,27.82001336923741,554.65,-3.4620961274784534
2025-01-11,36.9,-0.3347417887476513,589.766169851401,28.63750460473832,580.18,-1.6254187407555687
2025-01-12,33.300000000000004,-0.45982540861781485,573.1534150806114,28.431257550736845,560.08,-2.280962607327852
2025-01-13,23.6,-0.7449344131901585,587.888469446063,27.97356160777774,567.05,-3.544629726399995
2025-01-14,34.800000000000004,-0.39300855926635414,406.0702277874644,21.704940498953853,397.54,-2.100677962514663
2025-01-15,23.6,-0.7399724904145594,575.1493937361628,27.567772127260852,554.75,-3.546799137463852
2025-01-16,41.1,-0.247725989686333,574.8819871388383,27.901742969577658,567.97,-1.202331486021846
2025-01-17,21.900000000000002,-0.7932216541040081,590.683645371144,27.966514105039362,568.5,-3.7555882146026565
2025-01-18,23.700000000000003,-0.7121680018443074,588.9309211391704,28.842801661697035,568.39,-3.487832002340463
2025-01-19,28.1,-0.57869471753094,577.0284287042974,27.386509061671912,561.18,-2.7465594268699545
2025-01-20,31.3,-0.47416866707917604,581.0566269296887,27.70454348331404,567.92,-2.260816987683778
2025-01-21,23.5,-0.7124305784872509,574.110372544598,27.75059413388333,554.34,-3.4436536056596356
2025-01-22,9.0,-1.337022152415717,569.8423886706895,28.056668519583113,532.33,-6.582941075723969
2025-01-23,30.5,-0.509978019609061,391.1716314226779,20.08249477212936,380.93,-2.6181938054734233
2025-01-24,15.4,-0.9996397581879827,551.0425216595772,26.00188762705216,525.05,-4.716972037166112
2025-01-25,14.5,-1.1113237919850454,556.0273456331226,26.75848815283805,526.29,-5.348180420742099
2025-01-26,30.400000000000002,-0.5145069529243206,555.8362508881002,27.88349174302295,541.49,-2.5810210948238987
2025-01-27,35.800000000000004,-0.3628317298651304,554.0587347512785,26.868472589402728,544.31,-1.7595128710776176
2025-01-28,19.200000000000003,-0.8559902894629491,543.7702007780977,26.36735509729665,521.2,-4.150687320820667
2025-01-29,32.6,-0.44139333423834193,542.4228418143496,27.623528556442515,530.23,-2.2478481498982794
2025-01-30,17.1,-1.0200749336161434,360.399828435548,17.753428516544457,342.29,-5.024927041214344
2025-01-31,12.600000000000001,-1.1445345009020178,513.1490489967712,24.59432007515034,485.0,-5.485550261040883
2025-02-01,9.5,-1.2687083822223448,521.4914210332454,24.608822801223816,490.27,-5.9869481594511225
2025-02-02,16.7,-0.9903156021836008,536.673506682115,25.470168940267833,511.45,-4.699972398126128
2025-02-03,9.200000000000001,-1.2921811180950342,545.3642874962163,26.942265071447014,510.55,-6.383675699787705
2025-02-04,11.5,-1.18542615049466,543.9913747105819,25.004825068847055,514.35,-5.448868509422944
2025-02-05,3.1,-1.7376216090419885,514.7396279267934,24.74625428540741,471.74,-8.353665735817195
2025-02-06,23.3,-0.7411600490968536,539.8521098805797,26.933601134794966,519.89,-3.697699706127955
2025-02-07,5.0,-1.6104191627953912,531.1444475277552,25.325360539390108,490.36,-7.678598113486634
2025-02-08,14.200000000000001,-1.0496145848000153,537.7256923934326,26.138824422914595,510.29,-5.102172498270541
2025-02-09,23.3,-0.768097155718758,534.0075749629337,26.022195299151896,514.02,-3.7429384712981184
2025-02-10,18.2,-0.8845623521649307,526.7257665543506,26.403752785347372,503.37,-4.434141642079814
2025-02-11,13.4,-1.0832236338223353,535.5896155311309,25.931500726944424,507.5,-5.244615413850983
2025-02-12,9.600000000000001,-1.30288988212962,518.4386465203187,26.002692692687848,484.56,-6.534745576493384
2025-02-13,7.7,-1.3893542299707027,521.1608307151993,25.091390355201305,486.3,-6.689073441562954
2025-02-14,8.5,-1.4062968426514424,518.7852042141601,26.10060813239047,482.08,-7.075221867547288
2025-02-15,6.7,-1.4913509538531948,511.26893085609976,24.956519636499014,474.05,-7.279716918017709
2025-02-16,6.0,-1.5243373867926633,517.1736238608285,24.31457934288163,480.11,-7.166572723515818
2025-02-17,4.7,-1.6032141633739705,511.3874040822721,25.303794967531775,470.82,-7.932812532814282
2025-02-18,0.0,-10.202117897314539,504.66613747798203,24.088736255493917,258.91,-48.696775794413995
2025-02-19,1.9000000000000001,-2.062984869618701,471.96471900716773,23.240459806689923,424.02,-10.158538779768323
2025-02-20,3.5,-1.7598802016683308,453.6826623144311,23.508793675461817,412.31,-9.119295435133301
2025-02-21,2.1,-2.0578080787346824,442.35553755966333,21.719972802000996,397.66,-10.103985089965095
2025-02-22,4.6000000000000005,-1.6498309998237188,486.1887866008566,23.844130068612383,446.85,-8.091257487835124
2025-02-23,6.0,-1.5011586360865028,473.2336044527507,23.43096998948031,438.06,-7.432609206488117
2025-02-24,6.300000000000001,-1.5215185896994552,482.9523585901173,23.044317240661883,447.89,-7.260003593827524
2025-02-25,11.100000000000001,-1.2142897089231037,468.3323476820426,23.81008935124212,439.42,-6.173468013717387
2025-02-26,0.0,-3.1417445309739187,475.9230368512691,22.886340057456916,404.02,-15.10812280216214
2025-02-27,0.7000000000000001,-2.276689672041047,460.0539401812434,23.6896308561026,406.12,-11.723394904518258
2025-02-28,0.0,-3.1715247493598118,458.9756744629727,22.237149908946446,388.45,-15.365885032031745
2025-03-01,1.5,-2.285098097127082,444.8468102140544,21.743840227876678,395.16,-11.169420365214211
2025-03-02,0.5,-2.6963561134468588,466.05038923699317,22.656646218196606,404.96,-13.10810818911855
2025-03-03,0.30000000000000004,-2.621653716591753,456.50777602698474,22.416298931245315,397.74,-12.8733351572769
2025-03-04,0.5,-2.4298236106573636,408.8829580811998,20.578841785905762,358.88,-12.229161693569468
2025-03-05,0.4,-2.5580302215129396,444.48342350176443,22.42093172371228,387.13,-12.903388623566247
2025-03-06,0.9,-2.3142563716582623,451.6185201825224,23.43669376154805,397.38,-12.009808667855737
2025-03-07,0.5,-2.4951150644474263,456.3665646359885,21.689004612241476,402.25,-11.858135286302895
2025-03-08,0.9,-2.3452148078551716,457.5016558405315,22.80032230575053,404.03,-11.687751324591888
2025-03-09,1.4000000000000001,-2.1860091707549487,417.8186577797863,21.30304676521298,371.25,-11.145662576976289
2025-03-10,2.0,-2.0318835679291087,447.14325700615893,22.635772885919643,401.15,-10.286022719901034
2025-03-11,2.4000000000000004,-1.9856649944347895,440.48647503108157,21.72897904044385,397.34,-9.795187247925629
2025-03-12,2.5,-2.059675067826111,443.2630202264835,21.441740426280134,399.1,-9.963163677384712
2025-03-13,1.0,-2.2510840920330533,424.67629195712203,21.3436227798337,376.63,-11.313627077155763
2025-03-14,0.7000000000000001,-2.359989887902262,391.68367975961695,19.802490527265565,344.95,-11.931485066801418
2025-03-15,2.0,-2.0937925489069866,308.1437051514321,16.732174864185087,273.11,-11.369274973251631
2025-03-16,0.8,-2.5706177737116835,405.8038297886852,19.926660331188017,354.58,-12.622805904852862
2025-03-17,2.0,-2.15667142127102,423.5713655763787,22.12268542585355,375.86,-11.264067747227202
2025-03-18,0.4,-2.870287427368636,417.12245231239024,21.085849753237895,356.6,-14.509516804207866
2025-03-19,0.30000000000000004,-2.9544293115323805,401.82847458269725,20.172583380360468,342.23,-14.83181963264072
2025-03-20,3.3000000000000003,-1.8207156380531102,167.88658042799372,11.345307403063861,147.23,-12.303890147344632
2025-03-21,3.9000000000000004,-1.7066398911301208,175.99770978279963,11.746888245348789,155.95,-11.390892419873367
2025-03-22,8.5,-1.3640532597094301,133.83884601820048,10.24068859094465,119.87,-10.437064001807727
2025-03-23,40.1,-0.2669761539599121,158.42888244366847,10.858206374220218,155.53,-1.8297689152097618
2025-03-24,23.400000000000002,-0.7338536075797574,376.06833913221186,18.870709710114966,362.22,-3.6823996309200746
2025-03-25,38.400000000000006,-0.3312518682449876,345.6298700169625,17.901392427242214,339.7,-1.715670586188489
2025-03-26,30.700000000000003,-0.504090105586947,396.2057614757942,19.730125351545148,386.26,-2.5102516022856514
2025-03-27,27.400000000000002,-0.6540801147007126,391.6522648050208,20.38322806532829,378.32,-3.4041076748676846
2025-03-28,20.1,-0.9026606318406307,382.19900207368204,18.765636357133253,365.26,-4.431984903617425
2025-03-29,24.0,-0.6564299324215638,302.7373133493265,16.32666666091917,292.02,-3.540136242459113
2025-03-30,37.7,-0.3118852448409467,331.1654299791998,17.55591121377639,325.69,-1.6533821116363923
2025-03-31,1.7000000000000002,-2.151016294973773,362.3601746962871,18.349546043653795,322.89,-10.892525573310897
2025-04-01,31.900000000000002,-0.5064490754968954,364.8298312097047,19.132882597818156,355.14,-2.655986539690336
2025-04-02,34.5,-0.397502942498631,369.61030500541045,19.145278674091124,362.0,-2.0590077988488553
2025-04-03,19.1,-0.8908713508761876,359.0606769552474,18.207652595880152,342.84,-4.517530878846177
2025-04-04,16.6,-0.9541392596004307,349.59342937018965,18.397134631480633,332.04,-5.021098194497831
2025-04-05,26.200000000000003,-0.6396600421278591,229.78188013209046,13.478846456860648,221.16,-3.7522019260762263
2025-04-06,16.8,-0.9841479310670704,292.09852405814524,15.72784190809058,276.62,-5.299076435957639
2025-04-07,25.6,-0.6229228104443469,246.36275641720195,14.131374941944902,237.56,-3.573087322620694
2025-04-08,50.900000000000006,0.021379930113079357,56.22667322711136,8.574712383954532,56.41,0.32604947503853676
2025-04-09,59.6,0.23050541310564338,262.19164486282585,14.612910218837154,265.56,1.2846920194335087
2025-04-10,52.300000000000004,0.07516224536491348,334.50583813204963,17.351288355695143,335.81,0.3898771618555452
2025-04-11,61.5,0.2979304542844952,315.5810984222073,17.21509569130733,320.71,1.6252245788595632
2025-04-12,62.900000000000006,0.30819854985854855,123.00642047919095,10.167404142714801,126.14,2.5474926500598016
2025-04-13,80.2,0.8271266369634472,334.2824268791855,18.10795545005493,349.26,4.480514653624801
2025-04-14,75.10000000000001,0.6857164151749081,267.8992592622654,14.073952203049652,277.55,3.60237679055575
2025-04-15,76.3,0.7025523320965943,322.7007596269931,16.979859186937286,334.63,3.6966880359363907
2025-04-16,71.9,0.555642354520093,325.90635510275035,16.76194096047896,335.22,2.857767193374716
2025-04-17,59.7,0.1956789639023148,312.4509718742591,16.60386924209125,315.7,1.039852142642217
2025-04-18,0.1,-2.9496912422066397,315.98246884988,17.20263638923398,265.24,-16.058634213022493
2025-04-19,63.300000000000004,0.360202164282925,294.61378171513354,15.841709158033465,300.32,1.9368470312715713
2025-04-20,77.7,0.7856017543726903,301.40794413068403,15.990360273247038,313.97,4.167791895979156
2025-04-21,80.80000000000001,0.8567995159921167,267.7135386241714,14.818473029046299,280.41,4.742554837188306
2025-04-22,75.60000000000001,0.7025659040244365,220.2263009777857,12.530779346420115,229.03,3.9975693108073918
2025-04-23,71.5,0.5559510270707024,296.53612134353426,15.97960551907557,305.42,2.9958841493626487
2025-04-24,56.0,0.15278628312476986,294.0270557871222,15.531132844914284,296.4,0.80704961199074
2025-04-25,62.2,0.2642819072943685,283.46559465953635,14.962829338813469,287.42,1.3950212706459908
2025-04-26,53.900000000000006,0.08254183128169286,269.78501221998545,14.477358678832452,270.98,0.4429407587105638
2025-04-27,50.900000000000006,0.027489095546232547,277.81602819262156,15.059490742179026,278.23,0.14900933184871512
2025-04-28,69.60000000000001,0.4993578189460768,229.11861671158968,13.179693076485462,235.7,2.872478623897612
2025-04-29,62.300000000000004,0.30162902906969097,213.4012912846881,12.89235464397019,217.29,1.8222517267358684
2025-04-30,57.800000000000004,0.22472380816276938,202.60649468236156,12.252841011488472,205.36,1.3590409932096703
2025-05-01,69.8,0.5061206129766884,187.56552284888622,12.140340637096692,193.71,3.275909696935164
2025-05-02,56.400000000000006,0.1645505211661201,202.814656777513,12.065249285550522,204.8,0.978895339238206
2025-05-03,38.1,-0.3019162693932405,267.3538974904827,14.88458107142686,262.86,-1.6808797375556073
2025-05-04,41.0,-0.2433539054887054,267.8433782447597,14.560596405017462,264.3,-1.3229291939118704
